"userID","state_code","party"
11675,"FL","D"
11676,"GA","NA"
11677,"KS","D"
11678,"CT","R"
11679,"GA","NA"
11680,"GA","NA"
11681,"NC","D"
11682,"NC","D"
11683,"NC","D"
11684,"GA","NA"
11685,"GA","NA"
11686,"NC","I"
11687,"GA","NA"
11688,"GA","NA"
11689,"NC","D"
11690,"NJ","D"
11691,"NC","R"
11692,"GA","NA"
11693,"FL","R"
11694,"NC","I"
11695,"NJ","D"
11696,"GA","NA"
11697,"CO","D"
11698,"GA","NA"
11699,"GA","NA"
11700,"NC","D"
11701,"KS","R"
11702,"GA","NA"
11703,"NC","D"
11704,"NC","D"
11705,"NC","D"
11706,"FL","D"
11707,"NJ","R"
11708,"FL","D"
11709,"NJ","I"
11710,"KS","I"
11711,"KS","I"
11712,"CO","R"
11713,"GA","NA"
11714,"GA","NA"
11715,"NC","D"
11716,"NC","R"
11717,"NC","R"
11718,"NC","D"
11719,"CO","R"
11720,"GA","NA"
11721,"CO","I"
11722,"CO","D"
11723,"GA","NA"
11724,"GA","NA"
11725,"ME","R"
11726,"NC","D"
11727,"NC","I"
11728,"GA","NA"
11729,"GA","NA"
11730,"FL","I"
11731,"FL","D"
11732,"NM","R"
11733,"CO","D"
11734,"GA","NA"
11735,"GA","NA"
11736,"GA","NA"
11737,"NC","D"
11738,"GA","NA"
11739,"NC","D"
11740,"NC","I"
11741,"NC","R"
11742,"NC","I"
11743,"FL","I"
11744,"NC","R"
11745,"KS","I"
11746,"CT","I"
11747,"CO","I"
11748,"CT","R"
11749,"NC","R"
11750,"GA","NA"
11751,"CO","I"
11752,"GA","NA"
11753,"NC","D"
11754,"FL","R"
11755,"NC","I"
11756,"GA","NA"
11757,"GA","NA"
11758,"GA","NA"
11759,"CO","D"
11760,"FL","D"
11761,"FL","D"
11762,"KS","R"
11763,"GA","NA"
11764,"NJ","I"
11765,"GA","NA"
11766,"NC","R"
11767,"CT","D"
11768,"CT","D"
11769,"CT","I"
11770,"NC","I"
11771,"GA","NA"
11772,"KS","R"
11773,"GA","NA"
11774,"KS","R"
11775,"KS","R"
11776,"NC","D"
11777,"GA","NA"
11778,"GA","NA"
11779,"NC","R"
11780,"FL","I"
11781,"NC","I"
11782,"GA","NA"
11783,"GA","NA"
11784,"NC","R"
11785,"GA","NA"
11786,"CT","D"
11787,"GA","NA"
11788,"NC","R"
11789,"GA","NA"
11790,"NC","I"
11791,"NC","R"
11792,"GA","NA"
11793,"NJ","D"
11794,"GA","NA"
11795,"CT","D"
11796,"GA","NA"
11797,"NC","R"
11798,"CT","D"
11799,"GA","NA"
11800,"FL","R"
11801,"FL","I"
11802,"GA","NA"
11803,"GA","NA"
11804,"GA","NA"
11805,"FL","R"
11806,"NC","R"
11807,"KY","R"
11808,"NC","R"
11809,"GA","NA"
11810,"GA","NA"
11811,"FL","R"
11812,"CO","R"
11813,"NC","I"
11814,"FL","R"
11815,"CT","I"
11816,"GA","NA"
11817,"GA","NA"
11818,"CT","D"
11819,"GA","NA"
11820,"GA","NA"
11821,"CT","R"
11822,"NC","R"
11823,"CO","R"
11824,"CO","D"
11825,"NC","I"
11826,"GA","NA"
11827,"CT","D"
11828,"GA","NA"
11829,"CO","L"
11830,"NC","I"
11831,"CT","I"
11832,"CO","D"
11833,"GA","NA"
11834,"GA","NA"
11835,"FL","D"
11836,"NC","R"
11837,"ME","I"
11838,"GA","NA"
11839,"NJ","D"
11840,"GA","NA"
11841,"CO","D"
11842,"NC","D"
11843,"KS","R"
11844,"GA","NA"
11845,"GA","NA"
11846,"CT","I"
11847,"CO","R"
11848,"CO","R"
11849,"NC","R"
11850,"CO","I"
11851,"NC","D"
11852,"CT","I"
11853,"NC","D"
11854,"NC","I"
11855,"CT","I"
11856,"NC","R"
11857,"NC","R"
11858,"GA","NA"
11859,"NC","D"
11860,"GA","NA"
11861,"CO","D"
11862,"AR","NA"
11863,"CT","D"
11864,"CT","D"
11865,"GA","NA"
11866,"CT","D"
11867,"NC","I"
11868,"GA","NA"
11869,"NC","I"
11870,"CO","L"
11871,"NC","R"
11872,"KS","I"
11873,"CT","I"
11874,"GA","NA"
11875,"CO","R"
11876,"GA","NA"
11877,"GA","NA"
11878,"GA","NA"
11879,"CT","I"
11880,"FL","R"
11881,"NJ","D"
11882,"KY","D"
11883,"NJ","D"
11884,"CT","D"
11885,"GA","NA"
11886,"GA","NA"
11887,"GA","NA"
11888,"GA","NA"
11889,"GA","NA"
11890,"NJ","R"
11891,"NC","D"
11892,"CT","I"
11893,"CO","I"
11894,"GA","NA"
11895,"GA","NA"
11896,"NC","R"
11897,"GA","NA"
11898,"GA","NA"
11899,"GA","NA"
11900,"KY","D"
11901,"NC","D"
11902,"CT","D"
11903,"CO","D"
11904,"NC","I"
11905,"GA","NA"
11906,"CO","I"
11907,"NJ","I"
11908,"CT","D"
11909,"CT","D"
11910,"GA","NA"
11911,"GA","NA"
11912,"GA","NA"
11913,"KY","R"
11914,"NC","I"
11915,"FL","D"
11916,"GA","NA"
11917,"GA","NA"
11918,"GA","NA"
11919,"GA","NA"
11920,"GA","NA"
11921,"NC","I"
11922,"CT","I"
11923,"GA","NA"
11924,"NC","D"
11925,"NJ","R"
11926,"WV","R"
11927,"GA","NA"
11928,"CT","R"
11929,"CO","I"
11930,"WV","I"
11931,"NC","R"
11932,"GA","NA"
11933,"GA","NA"
11934,"NC","R"
11935,"CT","D"
11936,"GA","NA"
11937,"KS","R"
11938,"GA","NA"
11939,"GA","NA"
11940,"KS","R"
11941,"KY","R"
11942,"NC","R"
11943,"GA","NA"
11944,"ME","D"
11945,"GA","NA"
11946,"CT","I"
11947,"NC","I"
11948,"GA","NA"
11949,"CT","D"
11950,"NC","D"
11951,"FL","D"
11952,"GA","NA"
11953,"GA","NA"
11954,"CT","I"
11955,"KS","I"
11956,"NJ","R"
11957,"NC","R"
11958,"NC","D"
11959,"NC","R"
11960,"NC","D"
11961,"GA","NA"
11962,"CT","I"
11963,"GA","NA"
11964,"NC","R"
11965,"CT","I"
11966,"KS","I"
11967,"GA","NA"
11968,"ME","G"
11969,"CT","D"
11970,"FL","D"
11971,"NC","I"
11972,"NJ","I"
11973,"CT","D"
11974,"NJ","D"
11975,"NC","D"
11976,"NC","R"
11977,"NC","D"
11978,"NJ","I"
11979,"CT","D"
11980,"NC","D"
11981,"GA","NA"
11982,"GA","NA"
11983,"GA","NA"
11984,"GA","NA"
11985,"CT","I"
11986,"CT","D"
11987,"CT","I"
11988,"NJ","D"
11989,"GA","NA"
11990,"GA","NA"
11991,"NJ","R"
11992,"NJ","I"
11993,"NJ","D"
11994,"NJ","I"
11995,"NJ","D"
11996,"NJ","D"
11997,"CT","D"
11998,"NJ","D"
11999,"NJ","D"
12000,"CO","I"
12001,"CT","I"
12002,"GA","NA"
12003,"GA","NA"
12004,"NJ","I"
12005,"CT","D"
12006,"KS","D"
12007,"CO","R"
12008,"CT","D"
12009,"FL","R"
12010,"GA","NA"
12011,"NJ","D"
12012,"GA","NA"
12013,"CT","R"
12014,"NJ","I"
12015,"GA","NA"
12016,"CT","R"
12017,"CT","I"
12018,"GA","NA"
12019,"CT","D"
12020,"GA","NA"
12021,"KS","I"
12022,"CT","D"
12023,"CT","R"
12024,"CT","D"
12025,"CT","R"
12026,"NC","D"
12027,"NC","I"
12028,"NC","R"
12029,"NC","R"
12030,"NJ","I"
12031,"VT","NA"
12032,"NC","R"
12033,"CO","R"
12034,"GA","NA"
12035,"GA","NA"
12036,"CT","R"
12037,"ME","R"
12038,"GA","NA"
12039,"NJ","I"
12040,"AR","NA"
12041,"NM","D"
12042,"NC","D"
12043,"GA","NA"
12044,"CT","I"
12045,"NM","D"
12046,"ME","D"
12047,"ME","D"
12048,"NJ","I"
12049,"KS","D"
12050,"KY","D"
12051,"CT","I"
12052,"GA","NA"
12053,"NM","I"
12054,"GA","NA"
12055,"KY","D"
12056,"GA","NA"
12057,"CT","R"
12058,"NJ","D"
12059,"NJ","R"
12060,"NM","R"
12061,"CT","D"
12062,"NC","R"
12063,"CO","R"
12064,"NM","D"
12065,"NC","I"
12066,"NM","D"
12067,"CT","I"
12068,"GA","NA"
12069,"NJ","D"
12070,"CT","I"
12071,"NJ","D"
12072,"GA","NA"
12073,"NC","R"
12074,"NJ","I"
12075,"NC","R"
12076,"NC","D"
12077,"KS","R"
12078,"GA","NA"
12079,"NJ","I"
12080,"GA","NA"
12081,"VA","NA"
12082,"NC","R"
12083,"GA","NA"
12084,"KS","R"
12085,"NM","R"
12086,"GA","NA"
12087,"GA","NA"
12088,"VT","NA"
12089,"NM","R"
12090,"GA","NA"
12091,"CO","I"
12092,"NM","I"
12093,"NJ","D"
12094,"GA","NA"
12095,"NJ","I"
12096,"NC","I"
12097,"NC","R"
12098,"NC","L"
12099,"GA","NA"
12100,"NC","I"
12101,"CO","I"
12102,"CT","R"
12103,"NM","D"
12104,"NJ","I"
12105,"NJ","D"
12106,"NJ","R"
12107,"CT","D"
12108,"CO","I"
12109,"NJ","D"
12110,"GA","NA"
12111,"NJ","I"
12112,"GA","NA"
12113,"NC","R"
12114,"GA","NA"
12115,"NM","I"
12116,"ME","D"
12117,"NC","R"
12118,"WV","D"
12119,"NJ","R"
12120,"NJ","I"
12121,"ME","R"
12122,"NJ","R"
12123,"CO","D"
12124,"CT","I"
12125,"GA","NA"
12126,"NJ","I"
12127,"GA","NA"
12128,"CO","D"
12129,"GA","NA"
12130,"NJ","D"
12131,"NC","R"
12132,"ME","R"
12133,"NC","I"
12134,"NJ","I"
12135,"NJ","D"
12136,"NJ","D"
12137,"NC","R"
12138,"VA","NA"
12139,"NC","R"
12140,"CT","I"
12141,"KS","D"
12142,"ME","D"
12143,"GA","NA"
12144,"NJ","I"
12145,"NC","D"
12146,"NJ","I"
12147,"NC","I"
12148,"NJ","R"
12149,"GA","NA"
12150,"CO","D"
12151,"GA","NA"
12152,"NJ","D"
12153,"KS","I"
12154,"NJ","I"
12155,"NM","D"
12156,"NM","R"
12157,"NJ","D"
12158,"GA","NA"
12159,"NJ","D"
12160,"NC","R"
12161,"GA","NA"
12162,"NJ","R"
12163,"NJ","I"
12164,"NJ","I"
12165,"GA","NA"
12166,"NJ","I"
12167,"ME","D"
12168,"GA","NA"
12169,"GA","NA"
12170,"CT","R"
12171,"KY","I"
12172,"NJ","I"
12173,"KY","D"
12174,"KS","I"
12175,"NM","R"
12176,"GA","NA"
12177,"GA","NA"
12178,"ME","R"
12179,"CT","D"
12180,"NJ","R"
12181,"CO","I"
12182,"GA","NA"
12183,"NM","D"
12184,"KS","I"
12185,"ME","I"
12186,"GA","NA"
12187,"GA","NA"
12188,"NC","R"
12189,"GA","NA"
12190,"ME","R"
12191,"GA","NA"
12192,"GA","NA"
12193,"GA","NA"
12194,"GA","NA"
12195,"NJ","D"
12196,"ME","R"
12197,"NC","R"
12198,"GA","NA"
12199,"GA","NA"
12200,"NC","I"
12201,"KY","D"
12202,"GA","NA"
12203,"NC","D"
12204,"NC","I"
12205,"GA","NA"
12206,"ME","I"
12207,"NJ","D"
12208,"GA","NA"
12209,"GA","NA"
12210,"ME","I"
12211,"GA","NA"
12212,"CT","D"
12213,"GA","NA"
12214,"NC","D"
12215,"GA","NA"
12216,"GA","NA"
12217,"NC","I"
12218,"GA","NA"
12219,"CO","D"
12220,"NJ","D"
12221,"NC","D"
12222,"CT","D"
12223,"GA","NA"
12224,"CT","R"
12225,"CT","D"
12226,"GA","NA"
12227,"GA","NA"
12228,"NJ","R"
12229,"GA","NA"
12230,"GA","NA"
12231,"GA","NA"
12232,"CO","I"
12233,"GA","NA"
12234,"GA","NA"
12235,"NC","D"
12236,"GA","NA"
12237,"CT","D"
12238,"GA","NA"
12239,"CT","R"
12240,"GA","NA"
12241,"GA","NA"
12242,"CT","I"
12243,"KS","R"
12244,"KY","O"
12245,"GA","NA"
12246,"GA","NA"
12247,"NJ","I"
12248,"NJ","I"
12249,"CT","R"
12250,"GA","NA"
12251,"GA","NA"
12252,"CT","D"
12253,"CT","I"
12254,"SD","I"
12255,"GA","NA"
12256,"GA","NA"
12257,"GA","NA"
12258,"NJ","D"
12259,"NJ","D"
12260,"GA","NA"
12261,"NC","R"
12262,"KY","D"
12263,"CT","D"
12264,"KS","R"
12265,"NJ","I"
12266,"NJ","D"
12267,"GA","NA"
12268,"NJ","D"
12269,"CT","R"
12270,"NC","D"
12271,"GA","NA"
12272,"NJ","D"
12273,"GA","NA"
12274,"GA","NA"
12275,"GA","NA"
12276,"NJ","I"
12277,"NJ","D"
12278,"NC","D"
12279,"NC","R"
12280,"GA","NA"
12281,"GA","NA"
12282,"NC","R"
12283,"GA","NA"
12284,"NC","I"
12285,"VA","NA"
12286,"NJ","I"
12287,"NM","R"
12288,"CT","I"
12289,"GA","NA"
12290,"NJ","I"
12291,"NJ","D"
12292,"NJ","D"
12293,"CT","I"
12294,"NM","I"
12295,"CT","I"
12296,"NJ","I"
12297,"CT","I"
12298,"GA","NA"
12299,"CT","D"
12300,"GA","NA"
12301,"CT","R"
12302,"NJ","D"
12303,"NC","I"
12304,"NJ","I"
12305,"NJ","D"
12306,"NJ","I"
12307,"CT","R"
12308,"CT","D"
12309,"CT","I"
12310,"NJ","R"
12311,"CT","D"
12312,"NC","I"
12313,"NJ","R"
12314,"CT","I"
12315,"NJ","D"
12316,"GA","NA"
12317,"NM","D"
12318,"KY","R"
12319,"NJ","D"
12320,"GA","NA"
12321,"NJ","I"
12322,"NM","I"
12323,"CO","I"
12324,"NJ","D"
12325,"GA","NA"
12326,"NJ","I"
12327,"NJ","D"
12328,"NJ","I"
12329,"NJ","I"
12330,"NJ","D"
12331,"ME","R"
12332,"CT","I"
12333,"NJ","D"
12334,"NM","D"
12335,"CT","I"
12336,"NJ","D"
12337,"GA","NA"
12338,"CO","I"
12339,"GA","NA"
12340,"CO","I"
12341,"GA","NA"
12342,"ME","D"
12343,"NJ","I"
12344,"NC","I"
12345,"CO","R"
12346,"GA","NA"
12347,"CA","D"
12348,"CO","R"
12349,"TX","NA"
12350,"NC","D"
12351,"NE","R"
12352,"CT","I"
12353,"CT","I"
12354,"CO","D"
12355,"GA","NA"
12356,"NC","D"
12357,"NC","D"
12358,"GA","NA"
12359,"NC","R"
12360,"ME","I"
12361,"GA","NA"
12362,"CT","I"
12363,"ME","D"
12364,"NM","R"
12365,"GA","NA"
12366,"GA","NA"
12367,"NM","I"
12368,"GA","NA"
12369,"NJ","I"
12370,"GA","NA"
12371,"NJ","R"
12372,"GA","NA"
12373,"CO","R"
12374,"NM","I"
12375,"GA","NA"
12376,"GA","NA"
12377,"CT","D"
12378,"GA","NA"
12379,"ME","I"
12380,"CT","D"
12381,"NJ","I"
12382,"CT","I"
12383,"NC","D"
12384,"ME","I"
12385,"CT","R"
12386,"CO","I"
12387,"NC","D"
12388,"CO","I"
12389,"CT","R"
12390,"ME","I"
12391,"CO","D"
12392,"GA","NA"
12393,"ME","R"
12394,"GA","NA"
12395,"GA","NA"
12396,"GA","NA"
12397,"ME","I"
12398,"GA","NA"
12399,"KS","R"
12400,"GA","NA"
12401,"GA","NA"
12402,"GA","NA"
12403,"GA","NA"
12404,"ME","R"
12405,"CO","D"
12406,"GA","NA"
12407,"GA","NA"
12408,"GA","NA"
12409,"GA","NA"
12410,"GA","NA"
12411,"KS","R"
12412,"GA","NA"
12413,"GA","NA"
12414,"GA","NA"
12415,"GA","NA"
12416,"GA","NA"
12417,"GA","NA"
12418,"GA","NA"
12419,"GA","NA"
12420,"ME","R"
12421,"GA","NA"
12422,"KS","D"
12423,"CT","I"
12424,"NC","R"
12425,"NC","I"
12426,"KS","R"
12427,"KS","R"
12428,"CT","D"
12429,"NJ","R"
12430,"KS","D"
12431,"NC","D"
12432,"CO","R"
12433,"GA","NA"
12434,"GA","NA"
12435,"CT","D"
12436,"GA","NA"
12437,"CO","I"
12438,"GA","NA"
12439,"GA","NA"
12440,"NJ","I"
12441,"NC","I"
12442,"GA","NA"
12443,"NJ","R"
12444,"GA","NA"
12445,"NC","R"
12446,"GA","NA"
12447,"GA","NA"
12448,"NC","R"
12449,"CT","I"
12450,"GA","NA"
12451,"NC","R"
12452,"KS","D"
12453,"GA","NA"
12454,"KS","I"
12455,"NC","I"
12456,"GA","NA"
12457,"NJ","D"
12458,"NC","D"
12459,"CT","I"
12460,"KS","R"
12461,"NC","D"
12462,"NC","R"
12463,"GA","NA"
12464,"NC","D"
12465,"NC","I"
12466,"KS","D"
12467,"NC","I"
12468,"GA","NA"
12469,"NC","R"
12470,"CT","R"
12471,"NJ","D"
12472,"GA","NA"
12473,"NC","R"
12474,"NJ","D"
12475,"NC","D"
12476,"NJ","I"
12477,"NC","I"
12478,"NC","I"
12479,"NC","I"
12480,"NC","D"
12481,"GA","NA"
12482,"GA","NA"
12483,"GA","NA"
12484,"GA","NA"
12485,"GA","NA"
12486,"CT","I"
12487,"CT","D"
12488,"GA","NA"
12489,"NC","D"
12490,"CT","D"
12491,"NC","R"
12492,"ME","D"
12493,"ME","R"
12494,"ME","I"
12495,"NC","R"
12496,"GA","NA"
12497,"GA","NA"
12498,"GA","NA"
12499,"NC","D"
12500,"GA","NA"
12501,"GA","NA"
12502,"GA","NA"
12503,"NC","R"
12504,"GA","NA"
12505,"GA","NA"
12506,"GA","NA"
12507,"NC","R"
12508,"GA","NA"
12509,"GA","NA"
12510,"GA","NA"
12511,"GA","NA"
12512,"CT","D"
12513,"NC","R"
12514,"CT","I"
12515,"GA","NA"
12516,"GA","NA"
12517,"NJ","I"
12518,"CT","I"
12519,"GA","NA"
12520,"GA","NA"
12521,"CT","D"
12522,"CT","I"
12523,"GA","NA"
12524,"NJ","R"
12525,"NJ","I"
12526,"NJ","D"
12527,"NC","L"
12528,"NJ","I"
12529,"NC","R"
12530,"NJ","R"
12531,"NJ","D"
12532,"NC","I"
12533,"NJ","I"
12534,"CT","I"
12535,"GA","NA"
12536,"NC","R"
12537,"NC","I"
12538,"GA","NA"
12539,"NJ","D"
12540,"CT","D"
12541,"ME","R"
12542,"ME","D"
12543,"NM","D"
12544,"NC","R"
12545,"CT","R"
12546,"ME","G"
12547,"ME","I"
12548,"CT","R"
12549,"NC","R"
12550,"GA","NA"
12551,"NJ","I"
12552,"AR","NA"
12553,"CT","D"
12554,"GA","NA"
12555,"GA","NA"
12556,"NC","D"
12557,"GA","NA"
12558,"CT","R"
12559,"CT","O"
12560,"CT","R"
12561,"CT","I"
12562,"NJ","I"
12563,"NJ","D"
12564,"NC","I"
12565,"GA","NA"
12566,"GA","NA"
12567,"NJ","I"
12568,"NC","I"
12569,"NJ","I"
12570,"NJ","I"
12571,"NJ","D"
12572,"NJ","D"
12573,"GA","NA"
12574,"GA","NA"
12575,"GA","NA"
12576,"GA","NA"
12577,"GA","NA"
12578,"GA","NA"
12579,"GA","NA"
12580,"GA","NA"
12581,"GA","NA"
12582,"CT","D"
12583,"NJ","I"
12584,"NJ","R"
12585,"PA","D"
12586,"WA","NA"
12587,"WA","NA"
12588,"WA","NA"
12589,"NJ","R"
12590,"NJ","R"
12591,"NJ","D"
12592,"NJ","D"
12593,"NJ","I"
12594,"NJ","R"
12595,"NJ","I"
12596,"WA","NA"
12597,"WA","NA"
12598,"WA","NA"
12599,"WA","NA"
12600,"WA","NA"
12601,"WA","NA"
12602,"WA","NA"
12603,"WA","NA"
12604,"WA","NA"
12605,"WA","NA"
12606,"MI","NA"
12607,"WA","NA"
12608,"WA","NA"
12609,"WA","NA"
12610,"WA","NA"
12611,"WA","NA"
12612,"WA","NA"
12613,"WA","NA"
12614,"OR","D"
12615,"WA","NA"
12616,"OR","I"
12617,"WA","NA"
12618,"OR","R"
12619,"OR","R"
12620,"OR","I"
12621,"WA","NA"
12622,"OR","R"
12623,"WA","NA"
12624,"VA","NA"
12625,"OR","I"
12626,"VA","NA"
12627,"VA","NA"
12628,"WA","NA"
12629,"WA","NA"
12630,"WA","NA"
12631,"WA","NA"
12632,"WA","NA"
12633,"WA","NA"
12634,"WA","NA"
12635,"VA","NA"
12636,"WA","NA"
12637,"WA","NA"
12638,"VA","NA"
12639,"WA","NA"
12640,"OR","I"
12641,"WA","NA"
12642,"OR","D"
12643,"VA","NA"
12644,"VA","NA"
12645,"OR","D"
12646,"OR","D"
12647,"VA","NA"
12648,"PA","D"
12649,"PA","D"
12650,"PA","I"
12651,"PA","D"
12652,"PA","R"
12653,"PA","O"
12654,"PA","R"
12655,"PA","I"
12656,"PA","R"
12657,"PA","D"
12658,"PA","D"
12659,"PA","D"
12660,"PA","R"
12661,"PA","D"
12662,"PA","D"
12663,"PA","R"
12664,"PA","D"
12665,"PA","D"
12666,"PA","O"
12667,"PA","D"
12668,"PA","D"
12669,"PA","O"
12670,"PA","R"
12671,"PA","R"
12672,"PA","O"
12673,"PA","R"
12674,"OR","D"
12675,"PA","D"
12676,"OH","NA"
12677,"OR","I"
12678,"OR","I"
12679,"OR","D"
12680,"OR","O"
12681,"OR","R"
12682,"MO","NA"
12683,"NV","D"
12684,"FL","D"
12685,"MO","NA"
12686,"VA","NA"
12687,"VA","NA"
12688,"MO","NA"
12689,"IL","NA"
12690,"MO","NA"
12691,"MO","NA"
12692,"MO","NA"
12693,"MO","NA"
12694,"MO","NA"
12695,"MO","NA"
12696,"MO","NA"
12697,"VA","NA"
12698,"MO","NA"
12699,"MO","NA"
12700,"MO","NA"
12701,"MO","NA"
12702,"MO","NA"
12703,"MO","NA"
12704,"MO","NA"
12705,"MO","NA"
12706,"MO","NA"
12707,"NV","D"
12708,"NV","D"
12709,"NV","R"
12710,"NV","R"
12711,"MA","R"
12712,"NJ","D"
12713,"MO","NA"
12714,"NV","R"
12715,"NV","R"
12716,"NJ","D"
12717,"MO","NA"
12718,"CA","D"
12719,"MD","D"
12720,"MN","NA"
12721,"CA","D"
12722,"CA","D"
12723,"CA","I"
12724,"MO","NA"
12725,"DC","D"
12726,"MO","NA"
12727,"MO","NA"
12728,"MO","NA"
12729,"CA","D"
12730,"CA","R"
12731,"CA","D"
12732,"OH","NA"
12733,"CA","D"
12734,"CA","R"
12735,"OH","NA"
12736,"SC","NA"
12737,"OH","NA"
12738,"SC","NA"
12739,"SC","NA"
12740,"CA","R"
12741,"CA","I"
12742,"OH","NA"
12743,"OH","NA"
12744,"CA","D"
12745,"CA","I"
12746,"CA","I"
12747,"SC","NA"
12748,"OH","NA"
12749,"SC","NA"
12750,"OH","NA"
12751,"OH","NA"
12752,"SC","NA"
12753,"SC","NA"
12754,"OH","NA"
12755,"SC","NA"
12756,"CA","D"
12757,"CA","O"
12758,"OH","NA"
12759,"SC","NA"
12760,"OH","NA"
12761,"CA","D"
12762,"CA","D"
12763,"OH","NA"
12764,"OH","NA"
12765,"OH","NA"
12766,"OH","NA"
12767,"OH","NA"
12768,"OH","NA"
12769,"OH","NA"
12770,"OH","NA"
12771,"OH","NA"
12772,"OH","NA"
12773,"CA","R"
12774,"CA","D"
12775,"OH","NA"
12776,"CA","R"
12777,"OH","NA"
12778,"CA","D"
12779,"OH","NA"
12780,"CA","R"
12781,"OH","NA"
12782,"CA","D"
12783,"CA","D"
12784,"OH","NA"
12785,"OH","NA"
12786,"CA","R"
12787,"CA","I"
12788,"OH","NA"
12789,"OH","NA"
12790,"CA","D"
12791,"CA","R"
12792,"CA","G"
12793,"IN","NA"
12794,"CA","R"
12795,"CA","D"
12796,"OH","NA"
12797,"CA","D"
12798,"OH","NA"
12799,"CA","R"
12800,"CA","D"
12801,"CA","D"
12802,"CA","D"
12803,"CA","D"
12804,"CA","R"
12805,"CA","O"
12806,"CA","I"
12807,"CA","D"
12808,"CA","D"
12809,"CA","D"
12810,"CA","O"
12811,"CA","I"
12812,"CA","R"
12813,"CA","D"
12814,"CA","D"
12815,"CA","R"
12816,"CA","D"
12817,"CA","D"
12818,"CA","D"
12819,"IN","NA"
12820,"CA","I"
12821,"CA","R"
12822,"CA","I"
12823,"CA","D"
12824,"CA","R"
12825,"IN","NA"
12826,"CA","D"
12827,"CA","O"
12828,"CA","D"
12829,"CA","R"
12830,"CA","R"
12831,"CA","D"
12832,"CA","D"
12833,"CA","R"
12834,"CA","I"
12835,"CA","R"
12836,"CA","D"
12837,"CA","D"
12838,"IN","NA"
12839,"CA","R"
12840,"CA","I"
12841,"CA","R"
12842,"CA","I"
12843,"CA","D"
12844,"CA","D"
12845,"CA","R"
12846,"CA","D"
12847,"CA","D"
12848,"CA","O"
12849,"CA","I"
12850,"CA","I"
12851,"CA","D"
12852,"CA","R"
12853,"TN","NA"
12854,"TN","NA"
12855,"CA","D"
12856,"CA","O"
12857,"CA","O"
12858,"CA","R"
12859,"TN","NA"
12860,"TN","NA"
12861,"CA","I"
12862,"CA","I"
12863,"CA","I"
12864,"TN","NA"
12865,"CA","D"
12866,"TN","NA"
12867,"IN","NA"
12868,"CA","D"
12869,"CA","D"
12870,"IN","NA"
12871,"CA","D"
12872,"CA","R"
12873,"TN","NA"
12874,"TN","NA"
12875,"TN","NA"
12876,"TN","NA"
12877,"TN","NA"
12878,"TN","NA"
12879,"TN","NA"
12880,"WI","NA"
12881,"TN","NA"
12882,"WI","NA"
12883,"OK","R"
12884,"TN","NA"
12885,"WI","NA"
12886,"WI","NA"
12887,"WI","NA"
12888,"TN","NA"
12889,"WI","NA"
12890,"TN","NA"
12891,"MI","NA"
12892,"WI","NA"
12893,"WI","NA"
12894,"IN","NA"
12895,"WI","NA"
12896,"WI","NA"
12897,"MS","NA"
12898,"LA","R"
12899,"IN","NA"
12900,"IN","NA"
12901,"IN","NA"
12902,"MI","NA"
12903,"MI","NA"
12904,"IN","NA"
12905,"MI","NA"
12906,"IN","NA"
12907,"MI","NA"
12908,"OK","R"
12909,"IN","NA"
12910,"WI","NA"
12911,"WI","NA"
12912,"WI","NA"
12913,"MI","NA"
12914,"WI","NA"
12915,"MI","NA"
12916,"WI","NA"
12917,"WI","NA"
12918,"WI","NA"
12919,"WI","NA"
12920,"WI","NA"
12921,"WI","NA"
12922,"WI","NA"
12923,"MI","NA"
12924,"MS","NA"
12925,"MS","NA"
12926,"MI","NA"
12927,"MS","NA"
12928,"MI","NA"
12929,"MI","NA"
12930,"MS","NA"
12931,"MS","NA"
12932,"MS","NA"
12933,"MI","NA"
12934,"MI","NA"
12935,"MI","NA"
12936,"OK","D"
12937,"MI","NA"
12938,"LA","R"
12939,"MI","NA"
12940,"IA","I"
12941,"ND","NA"
12942,"MI","NA"
12943,"MI","NA"
12944,"MI","NA"
12945,"MI","NA"
12946,"MI","NA"
12947,"TX","NA"
12948,"TX","NA"
12949,"UT","D"
12950,"TX","NA"
12951,"UT","R"
12952,"TX","NA"
12953,"UT","D"
12954,"TX","NA"
12955,"UT","I"
12956,"TX","NA"
12957,"TX","NA"
12958,"UT","I"
12959,"IA","I"
12960,"TX","NA"
12961,"TX","NA"
12962,"TX","NA"
12963,"OK","R"
12964,"OK","D"
12965,"TX","NA"
12966,"IA","D"
12967,"TX","NA"
12968,"TX","NA"
12969,"TX","NA"
12970,"TX","NA"
12971,"TX","NA"
12972,"TX","NA"
12973,"IA","R"
12974,"TX","NA"
12975,"TX","NA"
12976,"TX","NA"
12977,"TX","NA"
12978,"LA","I"
12979,"TX","NA"
12980,"IA","R"
12981,"TX","NA"
12982,"TX","NA"
12983,"IA","D"
12984,"IA","R"
12985,"TX","NA"
12986,"TX","NA"
12987,"TX","NA"
12988,"TX","NA"
12989,"TX","NA"
12990,"TX","NA"
12991,"IA","R"
12992,"TX","NA"
12993,"TX","NA"
12994,"TX","NA"
12995,"TX","NA"
12996,"TX","NA"
12997,"TX","NA"
12998,"TX","NA"
12999,"TX","NA"
13000,"IA","I"
13001,"TX","NA"
13002,"NH","D"
13003,"TX","NA"
13004,"TX","NA"
