userID,text,created_at,favorite_count,followers_account,friends_count,location
13273,RT @WLKY: Are you watching tonight's debate? We have fact-checking underway via @PolitiFact at this link: https://t.co/vmrjIhkbH6,10/19/2016 21:04:22 EDT,550,3382,966,"Louisville, KY"
8267,Hello @grayghost100's 1118 followers - thank you so much for following! Wishing you all a happy Wednesday! &gt;&gt; https://t.co/mAv7Ebb6Ck,10/19/2016 21:04:22 EDT,8,1118,972,Hilo HI
8516,Let the games begin #debatenight,10/19/2016 21:04:25 EDT,457,517,972,"Minneapolis, MN"
5430,"RT @GeorgeTakei: Stay active, America. https://t.co/ur93k05tEW",10/19/2016 21:04:26 EDT,132,410,885,"Muskogee, Oklahoma"
11586,RT @JenGranholm: So excited about tonight:  sending good vibes @HillaryClinton's way --,10/19/2016 21:04:27 EDT,5478,271,567,"Georgia, USA"
14319,Yes!!! https://t.co/7cIiBqB5pE,10/19/2016 21:04:28 EDT,59,39,83,"Buffalo, New York"
13273,RT @WLKY: 25 Common words that you're using incorrectly https://t.co/4jSADmYRkJ https://t.co/0eFJZ1jv71,10/19/2016 21:04:31 EDT,550,3382,966,"Louisville, KY"
10841,Still to good to wear the flag pin I see. @HillaryClinton #PresidentialDebate,10/19/2016 21:04:32 EDT,716,210,340,"Bowling Green, KY"
3307,"RT @LAndyman_: Congratulations to the Cleveland @Indians on representing the AL in the #WorldSeries. When you're wrong, you're wrong, &amp; I w…",10/19/2016 21:04:39 EDT,2844,165,227,Ohio
2501,Tonight is going to feature 6 topics says Chris Wallace #debatenight,10/19/2016 21:04:39 EDT,138,1649,729,"Washington, DC."
3011,"@FantasyFollwer We at PFF haven't gotten to 2000-2005 yet, so it's more difficult for me to judge Urlacher earlier in his career",10/19/2016 21:04:39 EDT,81,25173,794,"Cincinnati, OH"
7901,Las Vegas is the perfect place to hold this last debate. #DebateNight,10/19/2016 21:04:45 EDT,296,239,278,Chicago
11586,RT @SportBizFan_00: @RealBenCarson you sir are a cartoon character at this point. What has happened to you?!? https://t.co/Apyanf6RFD,10/19/2016 21:04:48 EDT,5480,271,567,"Georgia, USA"
6772,"@Fisher_DanaR  go to a bar! Good advice , in any case...",10/19/2016 21:04:49 EDT,7849,1893,1734,"Boston, MA"
15585,@vodkalemonades lol witty comebacks are also cursed by the billy goat I guess,10/19/2016 21:04:49 EDT,1234,117,272,"Milwaukee, WI"
7750,@howardfineman There is no way Bill wouldn't be at the debate.,10/19/2016 21:04:53 EDT,3026,684,1065,Chicago
17565,"YO WHERE'S MY WINE?

#debatenight",10/19/2016 21:04:55 EDT,79610,762,1218,Chicago
12493,RT @UnPoliticalPrty: ALL #Debate Moderators were pro-Hillary Liberals that Lied about Trump and Covered-up Hillary's 100s of Crimes… ,10/19/2016 21:04:57 EDT,25293,1430,2652,"York, ME"
20881,Research what? My local leaders up for election. The men and women who will make the real change and do the hard work.,10/19/2016 21:04:57 EDT,118,208,235,"Greenville, SC"
21924,I'm still wondering what happened to @LesterHoltNBC - I miss you #DebateNight,10/19/2016 21:04:57 EDT,944,625,1364,Bermuda
17892,This is the real #Horrortober special. #debatenight #debate2016,10/19/2016 21:04:57 EDT,6249,1496,873,"NJ, NYC, SHH RIGHT BEHIND YOU!"
15597,"Moderator just said ""me and you"" instead of ""you and I."" Turning off the debate",10/19/2016 21:04:58 EDT,22303,1023,1918,"West Chester, OH"
11440,RT @kurteichenwald: Here we go. Third and final. Thank god. for final.,10/19/2016 21:05:01 EDT,20183,478,282,I wish I was at the beach.
8399,"RT @markellislive: TV Options:
A) Watch #debate once 
B) Watch the Guardians Vol 2 trailer 60 times",10/19/2016 21:05:02 EDT,7480,131,255,"Rochelle, Illinois"
1167,So ME can focus? Really? #debate,10/19/2016 21:05:03 EDT,821,922,1289,"Richmond, VA"
20924,@HillaryClinton looks like she's wearing exclusive Yeezy Season 4 gear.,10/19/2016 21:05:03 EDT,98,481,593,"Washington, DC"
7788,"RT @RepUnderwoodSC: Game on, one last time. #debatenight",10/19/2016 21:05:05 EDT,1,351,385,"Milwaukee, WI"
21123,watching the #debate on @PBS https://t.co/dIM2ugXHBd,10/19/2016 21:05:06 EDT,1310,77,306,"Annandale-On-Hudson, New York"
14786,Just lost $5 #EPMhandshake,10/19/2016 21:05:11 EDT,103,310,587,"Austin, TX"
21804,RT @nicholenordeman: Praying friends: my high school pal Brant (father of 5) was just diagnosed w/ very aggressive stage 4 cancer. He's a F…,10/19/2016 21:05:12 EDT,5078,1088,2150,NJ
3625,hand might have been over the plate. very tough.,10/19/2016 21:05:13 EDT,56,266,292,"Cleveland, OH"
12435,@MargauxTeaches @readwritemike @explorerm104 Here you go,10/19/2016 21:05:13 EDT,2270,1955,1311,"Farmington, CT"
17681,@Forbrydelsenfan @CharlesOrtel My business used to be fundraising it is the same group. They have been cheated by Clintons like rest of us!,10/19/2016 21:05:15 EDT,15426,2213,1937,SoCal
11440,RT @kurteichenwald: I hope people in the audience arent so childish that they cant keep their mouths shut.,10/19/2016 21:05:18 EDT,20183,478,282,I wish I was at the beach.
1554,@HillaryClinton Bring back Federal Project One! #debatenight #jobs #EducationMatters,10/19/2016 21:05:21 EDT,5615,540,1490,"Philadelphia, PA, USA"
12493,"RT @Jassssssooon: @alyssa_mermaid3 @HillaryClinton 

She blamed a 12 yr old girl for her own rape. Why do you love such a cold person?",10/19/2016 21:05:21 EDT,25294,1430,2652,"York, ME"
21671,3rd debate drinking game. Why do I keep doing this to myself?,10/19/2016 21:05:24 EDT,2417,971,387,conway/fayetteville
20071,RT @CharlesMBlow: No handshakes… #debate,10/19/2016 21:05:25 EDT,257,177,380,"Springfield, MA"
11586,RT @SportBizFan_00: This is why there are @wikileaks https://t.co/WbAFrTf6gf,10/19/2016 21:05:26 EDT,5481,271,567,"Georgia, USA"
453,@MLB should have a poll on Twitter for replay and let the fans decide. #AllReplaysMatter,10/19/2016 21:05:26 EDT,5015,684,669,"Huntsville, AL"
16931,@kittyshit i've been on the fence about him for a few years but I will say i've enjoyed all the shots of Uma Thurman's feet,10/19/2016 21:05:28 EDT,4183,410,196,des moines
17527,"I'm watching this one in front of Twitter again. That is, if the stream stops crashing.",10/19/2016 21:05:28 EDT,1395,636,225,"Philadelphia, PA"
14955,"Here we go....
#debate",10/19/2016 21:05:29 EDT,2330,275,233,Georgia
2403,#debatenight #Hillary https://t.co/y42cVTwlVt,10/19/2016 21:05:29 EDT,8766,452,1412,"Springfield, Missouri"
21804,RT @TEdge73: #TodayIWill remind myself that I don't control what happens but I control how I respond to what happens!#Respond th… ,10/19/2016 21:05:30 EDT,5078,1088,2150,NJ
9931,It's starting!! Grabs popcorn! #debatenight,10/19/2016 21:05:30 EDT,610,491,595,"New York, NY"
10981,"MSNBC's O'Donnell: ""Polls indicate less than 37% of Americans believe Trump is up to the job.""",10/19/2016 21:05:33 EDT,1337,5520,5536,"New York, NY"
10848,Game 3: Win or go home. #debatenight https://t.co/lRshCkfilj,10/19/2016 21:05:33 EDT,6465,494,1029,Tampa
9288,RT @Refinery29: RT if you're pacing around your house like an absolute lunatic. LB #debate,10/19/2016 21:05:33 EDT,2592,7400,1515,NYC
17098,#ImWithHer,10/19/2016 21:05:35 EDT,1921,182,166,"New York, New York"
1597,RT @realDonaldTrump: Ready to lead. Ready to Make America Great Again. #Debate #MAGA,10/19/2016 21:05:35 EDT,71,354,220,"Pittsburgh, PA"
1167,Must not add #jrw16 to every tweet tonight.,10/19/2016 21:05:36 EDT,821,922,1289,"Richmond, VA"
6414,@Randydeluxe Podiums,10/19/2016 21:05:37 EDT,830,30,54,"Dallas, TX"
17892,"My grandma has no substance. Once again commenting on Hillary's wardrobe and style that ""never ends"". 

#debatenight #2016 #election #vote",10/19/2016 21:05:37 EDT,6249,1496,873,"NJ, NYC, SHH RIGHT BEHIND YOU!"
10671,"RT @CorkGaines: Wow. That's close. Are we sure the hands is on the plate? In slo-mo, I said yes. In this frame, not sure https://t.co/w3oWr…",10/19/2016 21:05:39 EDT,103,652,1381,Florida
2563,They didn't shake hands....six more weeks of this campaign.,10/19/2016 21:05:39 EDT,1625,8506,1797,"Washington, D.C."
22220,First question designed to give my lawyer self a heart attack.,10/19/2016 21:05:40 EDT,2190,1538,464,"Chicago, IL"
14955,"RT @BuzzFeed: *mortal kombat music plays*

it has begun",10/19/2016 21:05:40 EDT,2330,275,233,Georgia
13848,Hilary Clinton rn. #debatenight https://t.co/A2zfOaC0Ox,10/19/2016 21:05:41 EDT,4656,114,434,"Omaha, Nebaskgag"
3284,"RT @chrisgeidner: ""At 3 o'clock sharp"" ... ?! What time zone is Vegas in??? #debate",10/19/2016 21:05:41 EDT,143,279,2153,los angeles
216,RT @Talkmaster: No handshake?  I wouldn't either.,10/19/2016 21:05:41 EDT,19,744,233,Gilbert AZ
11440,RT @timkaine: My message to Donald Trump and Mike Pence. #VPDebate https://t.co/UhQUfzIEHu,10/19/2016 21:05:41 EDT,20183,478,282,I wish I was at the beach.
6772,RT @ariannahuff: Hillary should wear mud boots over her pantsuit.,10/19/2016 21:05:44 EDT,7850,1893,1734,"Boston, MA"
3011,"Final debate snap counts: Hillary Clinton 3, Donald Trump 3, Tim Kaine 1, Mike Pence 1, Jill Stein 0, Gary Johnson 0",10/19/2016 21:05:46 EDT,81,25173,794,"Cincinnati, OH"
18203,"Prediction: Chris Wallace will be, BY FAR, the best moderator of these debates",10/19/2016 21:05:48 EDT,1057,1349,892,"Eugene, Oregon"
11440,RT @timkaine: Donald's policy plans are both reckless and regressive. No way this guy can be president. https://t.co/nlSCeizFL6,10/19/2016 21:05:51 EDT,20183,478,282,I wish I was at the beach.
4017,#HRC is looking hot.,10/19/2016 21:05:53 EDT,713,1300,1162,California
10144,One can only hope that @realDonaldTrump has laryngitis tonight #Debate #DebateNight #FinalDebate #ImWithHer #Hillary2016 #WomenForHillary,10/19/2016 21:05:55 EDT,207,117,409,"Rochester, NY"
961,"I randomly found myself sniffing, for no reason. Must be #debate time!",10/19/2016 21:05:55 EDT,19970,118,257,Washington State
16405,#hillennials #debate2016 https://t.co/yne96Qma2R,10/19/2016 21:05:56 EDT,528,833,212,"Indianapolis, IN"
2501,"Topics: debts and entitlements, immigration, the economy, the Supreme Court, foreign hot spots, and fitness to be president #debatenight",10/19/2016 21:05:56 EDT,138,1649,729,"Washington, DC."
8725,Trump has got to nail it with the melanials. #debate #debatenight,10/19/2016 21:05:59 EDT,1614,415,198,"Irvington, NY"
7788,Clinton with the serve. #debatenight,10/19/2016 21:06:00 EDT,1,351,385,"Milwaukee, WI"
11440,RT @ComplexMag: .@TimKaine explains how the 2016 election affects our civil rights. https://t.co/91BXaF3TX5,10/19/2016 21:06:01 EDT,20183,478,282,I wish I was at the beach.
11440,"RT @timkaine: If you wouldn't hire Donald Trump to work at your company, why should we hire him to run our country? https://t.co/SUWiEHbjsF",10/19/2016 21:06:05 EDT,20183,478,282,I wish I was at the beach.
4973,"Driver in Coronado bridge crash pleads not guilty to DUI, manslaughter charges https://t.co/st9HfyAe2Y",10/19/2016 21:06:07 EDT,184,335,202,"Los Angeles, CA"
4973,Huntington Park leaders vote to ban new charter schools for a year https://t.co/vS3iLPhnPV,10/19/2016 21:06:07 EDT,184,335,202,"Los Angeles, CA"
14485,RT @N0tAaronRodgers: Someone making calls in New York is a Cubs fan. @Adrian_ElTitan was safe,10/19/2016 21:06:08 EDT,949,83,230,"Menom, WI"
4973,"European Mars satellite enters orbit to cheers, but fate of lander is unclear https://t.co/eNhrTlFXn7",10/19/2016 21:06:08 EDT,184,335,202,"Los Angeles, CA"
4973,"Watch the NLCS Game 4 or the presidential debate? Everyone must choose, unless you keep the sound off https://t.co/mlFLu0pkih",10/19/2016 21:06:08 EDT,184,335,202,"Los Angeles, CA"
4973,"Parents complain to FCC about airing of vulgar Trump recording, threaten to sue CNN https://t.co/a5hqKWVAE6",10/19/2016 21:06:09 EDT,184,335,202,"Los Angeles, CA"
11586,"RT @JFKucinich: ""If you cheer, I will turn this debate around and go home"" - Wallace, basically",10/19/2016 21:06:11 EDT,5481,271,567,"Georgia, USA"
9047,RT @tylerOeaster: I almost fainted when she walked out in all white. #debatenight https://t.co/pCqqWnj8s3,10/19/2016 21:06:12 EDT,1219,395,233,"New York, New York"
11607,@Digital_Thirst @Gartner_inc @claralabs @marannelson @blockchain @peterahigh @Forbes #DigitalTransformation continu… https://t.co/8fEdfcobxW,10/19/2016 21:06:12 EDT,54224,11032,830,"Triangle (Raleigh-Durham), NC"
14955,RT @BuzzFeed: Basically https://t.co/pJ6P67HDSh,10/19/2016 21:06:12 EDT,2330,275,233,Georgia
17098,#ImWithHer https://t.co/aIqtW2PzOY,10/19/2016 21:06:13 EDT,1921,182,166,"New York, New York"
22679,@makeitloud guess it depends on what you're into but I love it,10/19/2016 21:06:16 EDT,2497,129,112,"Lancaster, PA"
16833,"does Chris Wallace look like a Pixar villain or is that just me

#debatenight #Election2016",10/19/2016 21:06:17 EDT,5267,291,601,"Washington, DC"
6762,The ventriloquist controlling Chris Wallace is already exhausted. #debatenight,10/19/2016 21:06:17 EDT,3202,1555,1869,Wellfleet-Brooklyn
15743,Getting ready for the debate the only way we can. #debatenight #debate #debate2016 https://t.co/LglQScj6Ea,10/19/2016 21:06:16 EDT,770,6111,6723,"Methuen, Massachusetts "
1610,https://t.co/2TCV9o7kxh,10/19/2016 21:06:17 EDT,25006,333,390,"Peskingrad, San Francisco"
10671,"RT @BlueTrooth: Take a shot now ;)

TEQUILLA!",10/19/2016 21:06:18 EDT,103,652,1381,Florida
11586,RT @SportBizFan_00: @wikileaks when are you going to release information from the Trump campaign? Or is Russia not financing that for your…,10/19/2016 21:06:20 EDT,5482,271,567,"Georgia, USA"
7128,RT @charliekirk11: Giving Hillary Clinton the Supreme Court would continue the destruction of America Obama started. #Debate,10/19/2016 21:06:20 EDT,133,94,153,"Lexington Park, MD"
17840,"RT @DLin71: *Trump goes in for handshake*
*Blocked by armrest*",10/19/2016 21:06:20 EDT,2596,68604,595,Here and there. Usually NYC.
1476,"All Online Books Page DOI links now use the new recommended format (https : // doi dot org , no more dx dot doi dot… https://t.co/4J0MVrmIAt",10/19/2016 21:06:21 EDT,52,1376,227,Philadelphia
15593,Round 3 Fight! #DebateNight,10/19/2016 21:06:21 EDT,400,248,251,"San Buenaventura (Ventura), CA"
7258,"RT @Lovingmaryband: Annnnd we're LIVE! Check out the live stream link below to see us performing at @auroranashville!
https://t.co/ciQEN5VF…",10/19/2016 21:06:24 EDT,12118,507,1547,"Dallas, TX"
22679,@AstrolinerTV nooooooooo,10/19/2016 21:06:27 EDT,2497,129,112,"Lancaster, PA"
22067,@SteveStfler @vine @CarterGarison14,10/19/2016 21:06:28 EDT,618,392,401,"San Angelo, TX"
14549,@DavidHaugh @dgoold Not a great throw considering who released it. Lot of air under it. Still question how he was sent considering runner.,10/19/2016 21:06:31 EDT,303,62,104,"Omaha, NE"
12493,RT @lindiwesuttle: No handshake let's get down to business #debatenight,10/19/2016 21:06:32 EDT,25294,1430,2652,"York, ME"
7258,@Lovingmaryband @auroranashville Yahoo!!!,10/19/2016 21:06:32 EDT,12119,507,1547,"Dallas, TX"
14197,*sees presidential debate is on* *funnels tequila*,10/19/2016 21:06:33 EDT,3493,457,377,"Wilkes Barre, Pa"
10777,"@CharlesMBlow telling there was no handshake, but can you blame her...😉",10/19/2016 21:06:37 EDT,71,19,70,"Sarasota, FL"
19445,Bringing back that white pant suit from the DNC #imwithher #PrezOnFleek,10/19/2016 21:06:38 EDT,729,536,478,"Ames, IA"
5163,RT @TheOnion: Moderator Explains That GOP Will Have 2 Minutes After Every Trump Response To Distance Selves From Candidate https://t.co/kdp…,10/19/2016 21:06:38 EDT,58,11,54,Northern California
17029,Hillary has on this GOOD communion white tonight! #DebateNight #Church #PastorClinton,10/19/2016 21:06:38 EDT,239,324,152,"Waldorf, MD"
20881,"So thankful for podiums. Everyone in their place, no roaming.",10/19/2016 21:06:38 EDT,118,208,235,"Greenville, SC"
15101,"""This hasn't cost anybody anything."" Alright, bud. #GoBlue",10/19/2016 21:06:42 EDT,4192,386,308,Oregon
14670,Here we go!!!! #debatenight,10/19/2016 21:06:44 EDT,4547,178,125,"Kodak, Tennessee"
16100,"Not only a pant suit, but a WHITE pant suit. Come on Hillary it's long past Labor Day girlfriend....smh #Debate",10/19/2016 21:06:46 EDT,3550,396,391,"Hays, KS"
7685,@KevinMKruse no handshake...entered opposite sides of stage,10/19/2016 21:06:47 EDT,80,77,190,Amherst MA
2501,Apparently “the wealthy” are not members of the American people in Clinton’s book. #debatenight,10/19/2016 21:06:47 EDT,138,1649,729,"Washington, DC."
9931,"""The Supreme Court needs to stand on the side of the American people."" - @HillaryClinton in her first answer",10/19/2016 21:06:50 EDT,610,491,595,"New York, NY"
22220,YAY DIE CITIZENS UNITED,10/19/2016 21:06:51 EDT,2191,1538,464,"Chicago, IL"
10981,Trumps scowl during Hillarys answer is positively Scrooge-worthy,10/19/2016 21:06:52 EDT,1337,5520,5536,"New York, NY"
15101,RT @Bharper3407: He was safe! Replay system still broke..Same thing all year long! #DontMessItUp,10/19/2016 21:06:53 EDT,4192,386,308,Oregon
7788,Trump checking if the microphone is faulty. #debatenight,10/19/2016 21:06:56 EDT,1,351,385,"Milwaukee, WI"
16758,"As soon as Hillary Clinton comes on tv...
@AliWood_19 - she's trying to look like frosty the snowman",10/19/2016 21:07:00 EDT,2264,678,903,"Jacksonville, AL"
21396,"RT @jazzedloon: HRC, in a bit https://t.co/6ETsrFrfEy",10/19/2016 21:07:01 EDT,1653,1219,1022,Brooklyn
4017,#debatenight He's not orange tonight.,10/19/2016 21:07:03 EDT,713,1300,1162,California
2501,RT @NoahCRothman: This was a great question about the Constitution and orginalism. No one will answer it.,10/19/2016 21:07:05 EDT,138,1649,729,"Washington, DC."
20501,What Supreme Court Experts Want You To Know Before The Last Presidential Debate https://t.co/GcBetTcNmX #Debates2016,10/19/2016 21:07:05 EDT,1305,556,915,"Washington, DC"
11485,RT @LibertysArmyJr: Mary Katharine Ham’s ‘quick tweetstorm’ about media bias is a must-read https://t.co/9UvM3dZUcW via @twitchyteam,10/19/2016 21:07:09 EDT,6911,2796,2954,GEORGIA
9866,"Hillary in all white--looking like Princess Leia at her office job. @steveagee is offended by it--""Post Labor Day, Really?"" #debate",10/19/2016 21:07:09 EDT,9973,14155,829,New York
6772,RT @MaxBoot: Please @HillaryClinton ask Trump to name any of the justices on his list of Supreme Court appointees.,10/19/2016 21:07:10 EDT,7850,1893,1734,"Boston, MA"
